Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
1858,Hairy Vetch,Vicia villosa,VIVI,Perennial,24,36,6,,"Used primarily for soil improvement along roadsides and slope stabilization. To avoid disease do not grow Hairy Vetch continuously on the same land and destroy volunteer growth. Avoid low maintenance areas with woody plant material, tends to climb on an",Purple,Fibrous Shallow,Spring - Late Summer,,Fine,Prostrate,Fast,Minor,Minor,Full_Sun,2 -- 9,Moderate,5.0 - 7.0,"Domestic Animal Forage, Dynamic Accumulator, Groundcover, Insectory, Nitrogen Fixer, Nurse, Soil Cultivator",
2065,Violet,Viola odorata,VIOD,Perennial,12,18,4,Summer,"The flowers are generally deep purple, giving their name to the colour that is called after them, but lilac, pale rose-coloured or white variations are also frequent, and all these tints may sometimes be discovered in different plants growing on the same plant. The flowers are full of honey and are constructed for bee visitors, but bloom before it is really bee time, so that it is rare that a Violet flower is found setting seed. There is indeed a remarkable botanical curiosity in the structure of the Violet: it produces flowers both in the spring and in autumn, but the flowers are different. In spring they are fully formed, as described, and sweet-scented, but they are mostly barren and produce no seed, while in autumn, they are very small and insignificant, hidden away amongst the leaves, with no petals and no scent, and produce abundance of seed. The Violet propagates itself, also, in another way by throwing out scions, or runners, from the main plant each summer after flowering, and these in turn send out roots and become new plants, a process that renders it independent of seed. The plant is conventionally propagated through the divisions of rhizomatous disc, but for large sca","Blue, Purple, White",Long Rhizome,Late Spring - Early Fall,Spring - Summer,Medium,Rosette,Fast,Minor,Medium,"Full_Sun, Partial_Shade",4 -- 9,"Moderate, Dry",6.6 - 7.5,"Groundcover, Insectory, Insectory","Aromatics/Fragrance, Aromatics/Fragrance, Container Garden, Essential Oil, Essential Oil, Food, Insect Repellent, Medicine, Medicine, Medicine, Oil, Wax, Resin or Polish, Ornamental"
1732,Canada Violet (Canadian White Violet),Viola canadensis,VICA,Perennial,24,18,,Spring,This species spreads slowly and doesn't become weedy.,"Blue, White",Tap,Late Spring - Early Summer,,Medium,,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",2 -- 9,Moderate,6.0 - 6.5,Erosion Control,"Food, Medicine"
5853,Perennial Wall Rocket,Diplotaxis tenuifolia,DITE,Perennial,30,12,8,Spring-Summer,"Perennial wall-rocket is native to Europe, western Asia and northern Africa. It is introduced to South America, Australia and North America. A traditional edible and medicinal plant in the M Seed - best sown in situ as soon as it is ripe, though it can also be sown in situ in the spring. The seed usually germinates in the autumn. Non mycorrhizal.",Yellow,"Tap, Short Rhizome",Late Spring - Late Summer,Summer - Fall,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 10,"Moderate, Dry",6.1 - 7.8,"Domestic Animal Forage, Insectory","Food, Medicine, Medicine"
1688,Water Arum,Calla palustris,CAPA,Perennial,12,15,,Spring,"Aquatic community, or very wet soil. Will not survive a dry spell. An aquatic plant management (APM) permit from the DNR is required to physically remove from or transplant into public waters any aquatic plants.",White,Tap,Late Spring - Summer,,,Spreading,Fast,Minor,Minor,Partial_Shade,3 -- 5,Wet,,Nurse,
1670,White Water Lily,Nymphaea odorata,NYOD,Perennial,6,60,6,Summer,An aquatic plant management (APM) permit from the DNR is required to physically remove from or transplant into public waters any aquatic plants. There are many hybrids that are sold and are not the true native species. It is now illegal to plant hybrids,White,Fibrous Shallow,Early Summer - Early Fall,,,Upright,Fast,Minor,Minor,Full_Sun,3 -- 9,Wet,6.0 - 7.0,"Erosion Control, Nurse, Soil Builder","Aromatics/Fragrance, Food, Medicine"
1730,Yellow Water Lily,Nuphar lutea,NULU,Perennial,6,24,,Summer,An aquatic plant management (APM) permit from the DNR is required to physically remove from or transplant into public waters any aquatic plants. There are many hybrids that are sold and are not the true native species. It is now illegal to plant hybrids,Yellow,Fibrous Shallow,Early Summer - Early Fall,,,Spreading,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 10,Wet,,"Erosion Control, Nurse, Soil Builder","Food, Medicine"
2185,Watercress,Nasturtium officinale,NAOF,Perennial,16,12,4,Spring-Summer,"White blossoms, edible foliage; tastes peppery; commercially grown in water. As a long day plant, N. officinale flowers as day length increases, and flowering tends to occur in mid to late summer. Non mycorrhizSeed - sow spring in a pot emmersed to half its depth in water. Germination should take place within a couple of weeks. Prick out seedlings into individual pots whilst they are still small and increase the depth of water gradually until they are submerged. Plant out into a pond in the summer. Cuttings can be taken at any time in the growing season. Virtually any part of the plant, including a single leaf, will form roots if detached from the parent plant. Just put it in a container of water until the roots are well formed and then plant out in shallow water. al. N. officinale occurs at the edges of rivers, streams, ditches and springs, but not in stagnant water. It grows on gravel, sand, silt or clay but not on acid or alkaline peats. It prefers to grow in slow-flowing, clean water 5-10 cm deep with an optimum pH of 7.2, favouring streams fed from springs originating from chalk or limestone substrata.",White,Fibrous Shallow,Summer - Late Summer,? - Fall,Medium,Prostrate,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 9,"Wet, Moderate",6.0 - 7.2,"Domestic Animal Forage, Dynamic Accumulator, Dynamic Accumulator, Insectory, Toxin Absorber, Water Purifier, Wildlife Habitat","Container Garden, Food, Food, Medicine, Medicine, Oil, Wax, Resin or Polish"
7552,"Waterpypie (Wildekopiva, Ibhucu)",Bulbine alooides,BUAL,Perennial,24,18,6,All Year,"Bulbine alooides (""Rooistorm"") is an evergreen succulent perennial & is native to Southern Africa. HABITAT: Widespread in rocky areas in the Western Cape of South Africa. Many small yellow flowers with fluffy filaments in a crowded raceme. Quick to flower from seed & dies back afterward. Although tolerant of heat & drought it is not tolerant of humid conditions. These perennials have a clump forming habit. PROPAGATION: Seed, division just before the rainy season, cuttings in spring. The generic name, Bulbine, comes from the Greek word bolbos, meaning bulb & mistakenly refers to the reproductive structure of the plant which is actually a tuber. The specific epithet, alloides, means aloe-like & refers to resemblance of the leaves to those of aloes. Like most succulents, Bulbine is a full-sun, low maintenance, low water use plant & is tolerant of most soils except wet. Bulbine grows in spreading clumps & can be propagated by stem cuttings & rhizome division. ELEVATION: Up to 6,562 feet. Resembles Aloe in appearance, but with soft, fleshy leaves & tuberous roots.",Yellow,"Tuber, Fibrous Shallow",Early Spring - Early Summer,Summer,Medium,Rosette,Fast,Minor,Minor,"Full_Sun, Partial_Shade",9 -- 11,"Wet, Moderate",6.0 - 7.8,"Insectory, Wildlife Food","Container Garden, Medicine, Ornamental"
2488,Common Waterweed,Elodea canadensis,ELCA,Perennial,40,6,0,Summer,,White,,Early Summer - Late Summer,,Medium,Upright,Fast,Minor,Minor,,3 -- 9,Wet,6.9 - 7.0,"Water Purifier, Wildlife Food, Wildlife Habitat",Ornamental
8182,"Railway Weed (Tridax Daisy, Coat Buttons)",Tridax procumbens,TRPR,Perennial,6,6,24,All Year,"Tridax procumbens is a semi-prostrate perennial herb forming many lateral branches that ascend 30 to 50 cm high or trail along the ground and root at the nodes. Tridax procumbens is native to Puerto Rico and the U.S. Virgin Islands. It has become naturalized through southern and central Florida, in eight Texas counties; . It is also naturalized in the Midway Islands, the Northern Mariana Islands, Guam, and Wake Island. It is the most common dicotyledonous plant on Wake Island and is considered a weed in its native range in Puerto Rico. Tridax procumbens forms a short-lived seed bank, has developed resistance to glyphosate, and may break at the base during manual weeding, allowing plants to re-sprout. Glyphosate resistant weed. Habitat: disturbed areas, waste areas, roadsides, facultative upland, especially on limestone, adapts to many environments, pioneer species, coarse textured soils; ability to survive dry conditions, less competitive but adaptable to micro habitats (enhances survival in mixed plant community), tolerates mowing, tolerates some shade. Though there are many related weeds in the Compositae (Asteraceae) family, T. procumbens has a distinct appearance making it un","Brown, Yellow","Tap, Rhizome",Early Summer - Fall,Fall - Winter,Medium,Prostrate,Fast,Minor,Minor,"Full_Sun, Partial_Shade",11 -- 13,"Wet, Moderate, Dry",5.5 - 8.0,"Domestic Animal Forage, Insecticide, Insecticide, Insectory",", Medicine"
7600,"Ebutsini Wild Yam, Strydom's Wild Yam",Dioscorea sylvatica,DISY,Perennial,180,18,12,All Year,"aka Forest Elephant's Foot. This plant was nearly harvested to extinction for the commercial extraction of diosgenin, a compound used in the manufacture of cortisone.","Cream, White","Tuber, Tuber",Late Fall - Winter,Spring - Summer,Medium,Vine,Fast,Minor,Minor,"Partial_Shade, Shade",10 -- 12,Moderate,6.0 - 7.5,,"Medicine, Ornamental"
3085,"Winged Bean (Goa Bean, Dau Rong)",Psophocarpus tetragonolobus,PSTE,Perennial,14,6,6,Summer-Fall,"Aka winged bean, Goa bean, four angled bean, princess bean, frijol alado, fava de cavalo, dau rong. In temperate zones it is commonly grown as an annual. Winged bean, a domestic plant, is distributed in South East Asia, in the countries situated between India and Papua New Guinea, along with some African countries. Winged bean is a climbing twinning plant (climb up to 3–5 m). It has green trifoliate leaves made up from three leaflets of ovate to deltoid shape. It produces 2.5 to 3.5 cm wide flowers with colors ranging from purple, white and blue, blue to red. It is self-pollinating plant, but cross-pollination can also occur (7.6%). In the first 6 weeks, Psophocarpus tetragonolobus grows slowly, and after 10–12 weeks of planting, the fruit can be harvested. With respect to pods and seeds, it produces the highest yield in the first year of plantation, so it is planted annually. However, this plant is long living, and it was shown that the tuber yield is much better in the second-year plantation 369 to 392 g for each plant compared to 80 to 230 g in the first year.","Blue, Red, White","Tuber, Rhizome",Summer - Late Summer,Summer - Fall,Medium,Spreading,Fast,Minor,Minor,Full_Sun,10 -- 12,"Wet, Moderate",5.5 - 6.8,"Domestic Animal Forage, Fungicide, Insectory, Nitrogen Fixer, Soil Builder","Food, Food, Food, Medicine, Medicine, Medicine, Medicine"
7598,Wild Yam,Dioscorea dregeana,DIDR,Perennial,600,12,18,,"Dioscorea dregeana can be grown from seed. The seeds are sown in spring, in a seedling mix, and germination occurs after 10 days. The seedlings grow best in warm temperatures and must be watered once a week. The plant goes dormant during winter and should not be disturbed or watered while dormant.",White,"Tuber, Tuber",Early Fall - Winter,Summer - Fall,Medium,Vine,Fast,Minor,Minor,Partial_Shade,10 -- 12,Moderate,6.5 - 7.5,Aromatic Pest Confuser,Medicine
1818,Yarrow Hybrids,Achillea millefolium Hybrids,ACMI,Perennial,36,24,8,Summer,"Good dried flower. Powdery mildew can be a concern. Minor risk of toxicity - skin irritation lasting only a few minutes. Many cultivars exist, the following is a list of a few of the most popular. CULTIVARS: ""Cerise Queen"" (Red), ""Summer Pastels"" (w","Orange, Pink, Purple, Red, Rust, White, Yellow",Fibrous Deep,Early Summer - Late Summer,,Fine,Upright,Fast,Minor,Minor,Full_Sun,4 -- 8,"Moderate, Dry",6.0 - 8.0,"Erosion Control, Nurse, Soil Builder","Essential Oil, Food, Medicine"
1724,"Common Yarrow (Bloodwort, Western Yarrow)",Achillea millefolium,ACMI,Perennial,36,24,12,Summer,"Readily self seeds. Cut roots can cause short-term numbness. Soft, blue-green, fern-like foliage.Common yarrow tends to increase rapidly in disturbed areas or overgrazed rangelands, replacing more valuable forage species and crops. It is often an indicator of past overstocking and excessive utilization. Common yarrow tends to decrease on grazing plots once grazing has ceased. Propagation Seed - sow spring or early autumn in a cold frame[133 ]. The seed usually germinates in 1 - 3 months[133 ]. When large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring or autumn. Very easy, the divisions can be planted direct into their permanent positions. Divisions succeed at any time of the year. Basal cuttings of new shoots in spring. Very easy, collect the shoots when they are about 10cm tall, potting them up individually in pots and keeping them in a warm but lightly shaded position. They should root within 3 weeks and will be ready to plant out in the summer. Propagation: Seed - sow spring or early autumn in a cold frame. The seed usually germinates in 1 - 3 months. When large enough to handle, prick the seedlings o","Pink, White, Yellow","Tap, Short Rhizome",Early Summer - Late Summer,Summer - Fall,Fine,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Moderate, Dry",6.0 - 8.0,"Aromatic Pest Confuser, Domestic Animal Forage, Domestic Animal Forage, Dynamic Accumulator, Erosion Control, Erosion Control, Groundcover, Insecticide, Insectory, Insectory, Nurse, Reclamator, Reclamator, Wildlife Food, Wildlife Food, Wildlife Food","Aromatics/Fragrance, Aromatics/Fragrance, Cleanser/Scourer, Cleanser/Scourer, Compost, Cut Flower, Cut Flower, Dried Flower, Dye, Essential Oil, Essential Oil, Food, Food, Insect Repellent, Insect Repellent, Insect Repellent, Medicine, Medicine, Medicine, Medicine, Oil, Wax, Resin or Polish, Ornamental"
2055,Fern-leaf Yarrow,Achillea filipendulina,ACFI,Perennial,36,36,8,Summer,Yellow flowers,Yellow,Fibrous Shallow,Summer - Early Fall,,Fine,Upright,Fast,Minor,Minor,Full_Sun,3 -- 8,"Moderate, Dry",6.0 - 8.0,"Insectory, Soil Builder","Cut Flower, Dried Flower"
5603,American Yellowrocket,Barbarea orthoceras,BAOR,Perennial,24,10,12,,"Geography and Habitat 1. Native: Labrador to Alaska and south to California 2. Habitats &#61623; Bogs, stream banks, swamps. Non mycorrhizal. Circumpolar and found in Open grasslands, scree, temperate mixed forests, river and streamsides, moist grassy slopes; 400-2100 m. Gansu, Heilongjiang, Jilin, Liaoning, Nei Mongol, Taiwan, Xinjiang [Japan, Korea, Mongolia, Russia; North America]. Aka Barbarea stricta,, Barbarea americana.",Yellow,"Fibrous Deep, Fibrous Shallow",Late Spring - Summer,Summer,Medium,,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 10,"Wet, Moderate",5.2 - 8.2,"Insectory, Wildlife Food","Food, Medicine"
7805,"African Wormwood, Wilde Als, Umhlonyane",Artemisia afra,ARAF,Perennial,5,5,0,Spring,,"Cream, Yellow",Fibrous Shallow,Spring - Late Spring,,Fine,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",7 -- 10,Moderate,5.5 - 6.5,"Groundcover, Insecticide",Medicine
2444,Agrimony,Agrimonia eupatoria,AGEU,Perennial,48,36,6,Spring-Summer,Flowers June to August. Bears bright yellow petalled flowers.,,,Early Summer - Late Summer,,Medium,Single Stem,Moderate,,,"Full_Sun, Partial_Shade",5 -- 9,Moderate,4.5 - 7.0,Wildlife Food,"Aromatics/Fragrance, Dried Flower, Dye, Medicine"
5919,Hemp Agrimony,Eupatorium cannabinum,EUCA,Perennial,60,60,0,Spring-Fall,"E. cannabinum has numerous common names. The flowers are hermaphrodite and self-fertile. Prefers rich, moist soils and can grow well in marshy soils. Can spread quickly. The stems are woody at the base.","Pink, Purple","Rhizome, Fibrous Deep",Summer - Early Fall,Summer - Fall,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Wet, Moderate, Dry",6.0 - 8.0,Insectory,"Aromatics/Fragrance, Cut Flower, Essential Oil, Food, Insect Repellent, Medicine, Ornamental"
1676,Alumroot (Prairie Alumroot),Heuchera richardsonii,HERI,Perennial,36,24,4,Spring,"This herbaceous perennial plant consists of a rosette of basal leaves. The mature leaves are about 3-5"" across, palmately lobed, and orbicular or slightly cordate in shape. Their margins are coarsely serrate or dentate, often with straight white hairs along the major veins on the underside of each leaf. The petioles are longer than the leaves. They have straight white hairs that are quite long and conspicuous. From the center of the rosette emerge several flowering stems that are 2-4' tall. These stems are without leaves and have straight white hairs like the petioles. The root crown is stout and short, dividing into coarse fibrous roots. Small greenish-white flowers that form a loose spike. Foliage resembles a cluster of serrated, upside-down hearts at the ends of the flowering stalks. Flower color is green, but becomes brownish or reddish in sunnier locations. The leaves remain over winter, turning orange or reddish brown in the fall and reverting to green in the following spring. The primary advantage of evergreen leaves is that they give plants a two month head start on photosythesis in the spring and then a two month extension in the fall.","Brown, Green, Red","Fibrous Shallow, Rhizome",Late Spring - Early Summer,Summer,Coarse,Mound,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 8,"Moderate, Dry",6.0 - 8.0,"Groundcover, Insectory, Reclamator, Wildlife Food","Dye, Medicine, Medicine"
5592,"Aurinia saxatilis (Basket of Gold, Rock Madwort)",Aurinia saxatilis,AUSA,Perennial,12,18,4,Spring-Summer,"Non mycorrhizal. Can be grown as an annual. Good drainage required. Native to Europe. Struggles in humid areas. Clip plants back by half immediately after blooming. Basket-of-gold forms as spreading, rounded mass, which looks at home cascading over a rock wall. Grows and flowers best in average to sandy well-drained soil in the full sun. In hot and humid summer climates it does appreciate some afternoon shade and can be challenging to grow. Clay soils will cause growth problems and root rot occur in poorly drained or consistently wet soil. After flowering, you can prune the plant to 1/2 its size to maintain shape and vigor. Propagates by seed in the early spring or dividing in the fall.",Yellow,Fibrous Shallow,Early Spring - Spring,,Medium,Matlike,Moderate,Minor,Minor,Full_Sun,4 -- 10,Dry,5.6 - 7.5,"Erosion Control, Groundcover, Insectory","Container Garden, Hanging Basket, Ornamental"
3184,Angel Wings,Caladium bicolor,CABI,Perennial,30,30,0,,Rarely flowers. Best in organically rich and well-drained soils. Tuber are removed and replanted in cooler climates. Dioecious.,"Green, White","Tuber, Rhizome",Spring - ?,,Coarse,Clump,Moderate,Minor,Minor,"Partial_Shade, Shade",9 -- 10,"Wet, Moderate",5.5 - 6.5,Insecticide,"Container Garden, Cut Flower, Food, Medicine, Ornamental"
6337,Aniseroot (Longstyle Sweetroot),Osmorhiza longistylis,OSLO,Perennial,36,36,8,Spring-Summer,"Osmorhiza longistylis, commonly known as sweet cicely, sweet anise, aniseroot or sweet chervil, is a perennial herb of the carrot family that typically grows on branched stems to 1-3’ tall. It is native to rich, moist woods, wooded slopes, wooded ravines and valleys from Nova Scotia to Ontario south to Colorado, Kansas, Tennessee and Alabama. This plant is perhaps best noted for its thick fragrant anise-scented roots (leaves, stems and roots also emit a milder anise-scented aroma), mostly smooth stems (sometimes commonly called smooth sweet cicely), broad compound, bluntly toothed, fern-like leaves 3 times compoundly divided, and compound umbels of tiny white flowers which bloom May-June. Leaves (as much as 12” wide on lower parts of the plant) are divided into three parts and then further subdivided into fernlike segments. Lower leaves have long petioles. Upper leaves are short-stalked to sessile. Oval leaflets have serrate or lobed margins. Tiny white flowers are borne in compound umbels. Each umbel is typically made up of about 5 umbellets, each umbellet having 8-16 tiny flowers. Each flower (to 1/8” across) has 5 white petals, 5 white-tipped stamens, and 2 white styles which e",White,"Tap, Rhizome",Spring - Late Spring,Summer,Fine,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 8,Moderate,6.6 - 7.5,"Domestic Animal Forage, Domestic Animal Forage, Insectory","Essential Oil, Food, Food, Medicine, Medicine, Medicine, Medicine, Medicine"
5524,Heartleaf Arnica,Arnica cordifolia,ARCO,Perennial,24,48,2,Spring-Summer,"a species of arnica known by the common name heartleaf arnica. It is native to western North America from Alaska to California to New Mexico, and it is distributed as far east as Ontario and Michigan. It is a plant of many habitat types, including coniferous forests and mountain meadows. This is a rhizomatous perennial herb producing one or more erect stems reaching a maximum height near half a meter. It has two to four pairs of leaves on the stem, each on a long petiole. The leaves are heart-shaped to arrowhead-shaped and finely toothed along the edges. The flower cluster bears one or more daisylike flower heads lined with white-haired phyllaries and sometimes studded with resin glands. The center of each head contains golden yellow disc florets and a fringe of bright golden ray florets approaching 3 centimeters in maximum length. The fruit is a hairy achene up to a centimeter long, not counting its off-white pappus. Seeds are dispersed on the wind. An individual plant can live twelve years, surviving periodic wildfire by resprouting from its long, slender rhizome afterward.",White,"Rhizome, Rhizome",Spring - Late Summer,Summer - Fall,Medium,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Moderate, Dry",5.5 - 7.0,"Groundcover, Insectory, Wildlife Food","Medicine, Medicine, Ornamental"
1721,Broad Leaved Arrowhead (Duck Potato),Sagittaria latifolia,SALA,Perennial,24,36,18,Summer,"S. latifolia is extremely frequent as an emergent plant on very wet soils, and it is classified as wetland obligate in wetland indicator status in America, forming colonies in shallow waters, in long bands following the curves of rivers, ponds and lakes. It is also found in ditches, in open woodlands that are prone to frequent flooding, in swamps, marshes, bogs, seeps and freshwater wetlands, stream-sides, ditches, floodplains, low-lying areas with wet mud, and the borders of lakes or ponds. Common arrowhead gets its name from its moderate-sized, arrowhead-shaped leaves. This is a distinctive shape. Especially note the pointed lobes. Common arrowhead leaves can be 8 inches wide and more than a foot long. They are erect and supported by thick stalks. Common arrowhead flowers are showy and white and very similar to the flowers of other emersed Sagittariaspecies. They have three petals. Flowers extend on thick stalks that often are taller than the leaves. The root system consists of a tuft of coarse fibrous roots and long spreading stolons, from which starchy tubers are occasionally produced. Common arrowhead is a moderate-sized aquatic plant with arrowhead-shaped leaves, showy, white","Green, White, Yellow","Fibrous Shallow, Tuber",Summer - Late Summer,Fall,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 10,Wet,4.6 - 8.6,"Insectory, Wildlife Food","Food, Medicine, Medicine, Ornamental"
5802,Globe Artichoke,Cynara scolymus,CYSC,Perennial,72,96,18,Summer-Fall,"Species was developed from the wild artichoke (cardoon). Colder zone gardeners can still grow artichokes, but only as annual vegetables.",Purple,Tuber,Summer - Late Summer,Fall,Coarse,Mound,Moderate,Major,Minor,Full_Sun,7 -- 11,"Moderate, Dry",5.0 - 8.3,"Hedge, Insectory, Insectory","Food, Food, Medicine, Ornamental"
2047,Asparagus,Asparagus officinalis,ASOF,Perennial,54,24,8,Spring-Summer,"This plant was introduced into North America from Europe as a cultivated vegetable. It has been cultivated as an edible vegetable since antiquity, and it is still popular as a vegetable today. Naturalized plants can be found in such habitats as black soil prairies, grassy meadows, thickets, fence rows, powerline clearances in wooded areas, abandoned fields, vacant lots, gravelly areas along railroads, grassy roadsides, and waste areas. Typical, sandy, or gravelly habitats with a history of disturbance are preferred. However, Wild Asparagus can invade high quality natural areas to some extent. Tiny, pale yellow, bell-shaped flower; green edible shoots appear in spring. Propagation: Seed - pre-soak for 12 hours in warm water and then sow in spring or as soon as the seed is ripe in early autumn in a greenhouse. It usually germinates in 3 - 6 weeks at 25°c. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in a sunny position in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer. Division in early spring as the plant comes into growth.",Green,"Rhizome, Short Rhizome",Late Spring - Early Summer,Summer - Fall,Fine,Upright,Moderate,Minor,Medium,"Full_Sun, Partial_Shade",4 -- 9,"Moderate, Dry",4.3 - 8.2,"Hedge, Insecticide, Insectory, Wildlife Food","Cut Flower, Food, Food, Medicine, Medicine, Medicine, Medicine, Medicine"
5565,Chinese Asparagus,Asparagus cochinchinensis,ASCO,Perennial,84,36,6,All Year,"Asparagus cochinchinensis is a climbing, perennial plant of the warm temperate, subtropical and tropical zones. RANGE: E. Asia - China, Japan, Korea, Laos, Vietnam, Philippines. - HABITAT: Thinly forested slopes, roadsides, waste fields, near seashores all over Japan. On Korea's Chuwang Mountain where it grows on very dry rocky acidic cliffs. - ELEVATION: Sea level to 5,577 feet. - POLLINATION: Bees. - PROPAGATION: Seeds and Division as the plant comes into growth. - Dioecious species, both male & female forms need to be grown if fruit & seed are required. Prefers a rich light well-drained sandy loam in a sunny position. Moist soils to dry. Too much water around these plants brings swarms of mosquitoes which are detrimental to them. If started from seed, asparagus will take about 3 years to become productive. One-year-old asparagus crowns will need two years of growth prior to harvesting and two-year-old crowns, just one year. After they're established, however, asparagus can be productive for decades. ;","Cream, White",Tuber,Spring - Summer,Summer - Fall,Fine,Climbing,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 10,"Moderate, Dry",5.1 - 8.4,"Erosion Control, Insecticide, Insectory","Food, Food, Medicine, Medicine, Medicine, Ornamental"
2639,Jersey Knight Asparagus,Asparagus officinalis 'Jersey Knight',ASOF,Perennial,54,24,12,Spring-Summer,"All male hybrid with resistance to fusarium crown and root rot. Highly resistant to rust. Vigorous and high yoelding. Naturalized plants can be found in such habitats as black soil prairies, grassy meadows, thickets, fence rows, powerline clearances in wooded areas, abandoned fields, vacant lots, gravelly areas along railroads, grassy roadsides, and waste areas. Typical, sandy, or gravelly habitats with a history of disturbance are preferred. However, Wild Asparagus can invade high quality natural areas to some extent. An improved selection with a higher percent of male plants that produce larger spears. Propagation: Seed - pre-soak for 12 hours in warm water and then sow in spring or as soon as the seed is ripe in early autumn in a greenhouse. It usually germinates in 3 - 6 weeks at 25°c. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in a sunny position in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer. Division in early spring as the plant comes into growth.",Green,"Rhizome, Short Rhizome",Late Spring - Early Summer,Summer - Fall,Fine,Upright,Moderate,Minor,Medium,"Full_Sun, Partial_Shade",4 -- 9,"Moderate, Dry",4.3 - 8.2,"Hedge, Insecticide, Wildlife Food","Cut Flower, Food, Food, Medicine, Medicine, Medicine, Medicine, Medicine"
7477,Calico Aster,Symphyotrichum lateriflorum,SYLA,Perennial,48,36,10,Summer-Fall,Synonymous with Aster lateriflorus. Clonal offsets occasionally develop from rhizomes and colonies are formed in favorable environments. Full sun tolerated with sufficient moisture. Flowers begin light yellow/white and mature to pink/purple.,"Cream, Purple","Fibrous Deep, Rhizome",Late Summer - Fall,Fall - ?,Medium,Upright,Moderate,Minor,Medium,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate",5.2 - 7.5,"Insectory, Wildlife Food","Food, Ornamental"
1675,Golden Aster (Rosinweed),Heterotheca villosa,HEVI,Perennial,18,18,14,Summer,"Self seeds and can be invasive. Heterotheca villosa is abundant not only in the foothills and mountains, but also in vacant lots, farmyards, and along roadsides. It needs little water, often blooms for three or four months, seeds itself readily (and spreads from roots), and has a marvelous spicy-sharp sage aroma. Also known as Chrysopis villosa. Grows in a variety of environments throughout its range including grasslands, woodlands, meadows, plains, prairies, rocky slopes, fields, roadsides, and disturbed sites. Found from low to high elevations.",Yellow,Fibrous Shallow,Summer - Late Summer,Summer - Fall,Fine,Spreading,Moderate,Minor,Minor,Full_Sun,3 -- 7,Dry,6.0 - 7.5,"Domestic Animal Forage, Insecticide, Insectory","Aromatics/Fragrance, Aromatics/Fragrance, Container Garden, Medicine"
1784,Heath Aster,Symphyotrichum ericoides,SYER,Perennial,36,18,8,Fall,"Attracts honey bees and butterflies. ""Esther"" - pale pink flowers to 24"" in height.",White,Long Rhizome,Late Summer - Fall,,Fine,Upright,Moderate,Minor,Minor,Full_Sun,3 -- 8,"Moderate, Dry",6.0 - 7.0,"Erosion Control, Insectory, Wildlife Food",
8242,"Heath Aster (Wreath Aster, White Prairie Aster)",Symphyotrichum ericoides,SYER,Perennial,36,18,4,Spring-Fall,"Formerly named Aster ericoides. Easily grown in average, dry to medium, well-drained soil in full sun. Does well in sandy or clay soils. Generally tolerates poor soils and drought. Symphyotrichum ericoides, commonly called heath aster, is a Missouri native plant that typically occurs in open rocky woods, prairies and along roads and railroads. A bushy, somewhat compact plant with many-branched stems which typically grows 1' to 3' tall. Small, daisy-like flowers (1/2"" across) are borne in profusion in spreading, often one-sided, dense sprays (racemes) in late summer to early fall. Ray flowers are usually white, but infrequently blue or pink and center disks are yellow. Distinctive leaves (to 3"" long) are narrow (1/4"" wide), rigid, linear and heath-like (hence the common name). The Heath Aster has a wide distribution, and there is some variability in regards to its size and appearance across different locations. Sometimes it will hybridize with other species of asters, such as Symphyotrichum novae-angliae. The Heath Aster differs from other asters with small white flowerheads primarily by its short, narrow leaves (never more than 3"" long and ¼"" across). Also, its flowerheads tend to","White, Yellow",Rhizome,Late Summer - Fall,Fall,Medium,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 11,"Moderate, Dry",6.0 - 8.0,"Domestic Animal Forage, Insectory, Wildlife Food",Cut Flower
