Id,Name,Scientific name,Binomial,Plant Type,Height,Spread,Root Depth,Seasonal Interest,Notes,Flower Color,Root Type,Bloom Time,Fruit Time,Texture,Form,Growth Rate,Insect Predation,Disease,Light,Hardiness Zone,Soil Moisture,Soil pH,Ecological Function,Human Use/Crop
2798,Shamrock Holly,Ilex glabra 'Shamrock',ILGL,Deciduous Shrub,4,4,16,Summer,Slow growing semi-evergreen that tolerates wet conditions. Will sucker.,White,Fibrous Shallow,Early Summer - Summer,,,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Wet, Moderate",4.5 - 7.0,Wildlife Food,
3050,"Honeyberry, Cinderella and Tundra",Lonicera caerulea,LOCA,Deciduous Shrub,6,6,12,Spring-Summer,"Needs cross pollinator (Cinderella and Tundra as an example). Best in organically rich well-drained soils. Tolerant of black walnut. Retaining soil moisture is particularly important in early development. Drought tolerance only after root system is well established. Use of windbreaks is recommended. The Russian types, for the most part, need consistent cold weather, like we have in North Dakota. The Japanese types are more flexible; they do well in the fluctuating winter temperatures of Oregon and they do well in very cold areas.","White, Yellow",Fibrous Shallow,Early Spring,Spring,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 7,Moderate,5.0 - 7.0,"Hedge, Insectory, Wildlife Food","Food, Medicine, Ornamental"
2607,Blue Bell Honeyberry,Lonicera kamchatika 'Blue Bell',LOKA,Deciduous Shrub,8,6,,Spring-Summer,"Sweet, succulent edible fruit 1 1/2"" in early summer. Related to the honeysuckle.",White,,Late Spring - Early Summer,,Medium,Rounded,,Minor,Minor,"Partial_Shade, Shade",3 -- 8,Moderate,,,Food
2606,Blue Velvet Honeyberry,Lonicera kamchatika 'Blue Velvet',LOKA,Deciduous Shrub,5,4,,Spring-Summer,"Sweet, succulent edible fruit 1 1/2"" in early summer. Related to the honeysuckle.",White,,Late Spring - Early Summer,,Medium,Rounded,,Minor,Minor,"Partial_Shade, Shade",3 -- 8,Moderate,,,Food
265,Bell's Honeysuckle,Lonicera bella Zabel,LOBE,Deciduous Shrub,10,10,8,Spring,"Aka showy fly honeysuckle. Dark red flowers similar to Arnold Red. Outstanding roadside plant until the early 1980's when Russian aphids began decimating the plantings causing witches brooms and eventually death of the plants. Showy fly honeysuckle is found in habitats similar to those where Tatarian honeysuckle and Morrow's honeysuckle occur in Michigan. It occurs in mesic sugar maple- and red maple-dominated forests in Vermont and Massachusetts. Showy fly honeysuckle and common buckthorn (Rhamnus cathartica) were the dominant shrub species in an oak (Q. ? palaeolithicola) -dominated forest in southern Wisconsin . Showy fly honeysuckle is present, but not common, in southeastern Wisconsin shrub-carr communities, which are wet-ground plant communities dominated by tall shrubs other than alder (Alnus spp.), with an understory intermediate between meadow and lowland forest. Barnes and Cottam noted showy fly honeysuckle in all of the 30 terrestrial plant communities located within the University of Wisconsin Madison Arboretum. Sweet breath of spring seeds require warm plus cold stratification prior to breaking dormancy. Native Origin: Eurasia; deliberate hybridizations of this plant","Pink, Red","Fibrous Shallow, Long Rhizome",Spring - Late Spring,Summer - Fall,Medium,Arching,Moderate,Major,Minor,"Full_Sun, Partial_Shade",4 -- 8,"Moderate, Dry",5.1 - 7.5,"Erosion Control, Hedge, Insectory, Wildlife Food, Wildlife Habitat, Windbreak",Ornamental
155,Claveys Dwarf Honeysuckle,Lonicera xylosteoides 'Claveys Dwarf',LOXY,Deciduous Shrub,8,6,16,Spring,Compact honeysuckle also known as European Fly Honeysuckle. Shears well for formal hedge. Resistant to Russian aphid,Yellow,Fibrous Shallow,Spring - Late Spring,,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Wet, Moderate, Dry",6.0 - 8.0,Nurse,
4040,Himalayan Honeysuckle,Leycesteria formosa,LEFO,Deciduous Shrub,8,6,36,Summer,"Habitat A weed gullies, protected hillsides, open woodlands, closed forests, forest margins, riparian vegetation, riverbanks and lakesides in wetter cool temperate regions.L. formosa is generally described as highly competitive because of its shade tolerance, ability to colonise disturbed areas rapidly and because its growth habit allows it to form dense, impenetrable thickets that exclude other plants. If the temperature dips below 12°F (-10°C), stems are likely to be killed to the ground. The plant is a fast grower and will quickly spring back to original height during the growing season. Good mulch is necessary to protect roots from cold temperatures.","Red, White","Long Rhizome, Long Rhizome",Early Summer - Late Summer,Fall,Medium,Arching,Fast,Minor,Minor,"Full_Sun, Partial_Shade",6 -- 9,"Moderate, Dry",6.0 - 7.5,"Hedge, Insecticide, Wildlife Food, Wildlife Food","Coppice, Food, Food, Ornamental, Wood"
263,Sakhalin Honeysuckle,Lonicera maximowiczii var. sachalinensis,LOMA,Deciduous Shrub,10,10,16,Summer,Needs well-drained soils.,"Pink, Purple",Fibrous Shallow,Early Summer - Late Summer,Fall - ?,Medium,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 6,"Wet, Moderate, Dry",6.0 - 8.0,"Hedge, Insectory, Wildlife Food, Windbreak","Aromatics/Fragrance, Ornamental"
264,Tatarian Honeysuckle (Tartarian honeysuckle),Lonicera tatarica,LOTA,Deciduous Shrub,12,10,16,Spring,"Introduced to the US from Asia in 1800s, considered invasive. Although unstratified seed germinated more rapidly if passed through bird guts, this effect was not detected with stratified seed. Apparently avian frugivory has some positive effect on Tatarian honeysuckle seeds with seedcoat dormancy, while simultaneously, cold stratification is effective for breaking internal dormancy. Tatarian honeysuckle occurs on a wide variety of soil types in central Asia. According to It grows in medium-fertility, acid, clayey, loamy, and sandy soils, and tolerates moderately well-drained soil. Tatarian honeysuckle grows on peat and muck soils. It is present, though not common, on poorly-drained shrub-dominated sites in southeastern Wisconsin. Tatarian honeysuckle generally occurs in mesic habitats in Virginia The lower pH limit for Tatarian honeysuckle is 5.0. Tatarian honeysuckle is considered salt sensitive",Pink,Fibrous Shallow,Spring - Late Spring,Summer - Fall,Medium,Arching,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 8,"Wet, Moderate, Dry",5.1 - 7.5,"Insectory, Nurse, Reclamator, Wildlife Food, Wildlife Habitat","Medicine, Ornamental"
2533,Wild Honeysuckle,Lonicera dioica,LODI,Deciduous Shrub,7,7,6,Summer,"Found in dry woods, thickets and rocky slopes.","Orange, Yellow",Fibrous Shallow,Early Summer - Summer,,Coarse,Vine,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",3 -- 8,"Wet, Moderate",5.0 - 7.4,Insectory,
2833,Huckleberry,Gaylussacia frondosa,GAFR,Deciduous Shrub,5,5,18,Summer,The berry is sweet and juicy to eat.,White,Rhizome,Spring,,Medium,Rounded,Slow,,Minor,"Full_Sun, Partial_Shade, Shade",4 -- 8,"Moderate, Dry",3.8 - 5.5,,Food
4014,Black Huckleberry,Gaylussacia baccata,GABA,Deciduous Shrub,3,5,8,Spring-Summer,"Shrubs are often found in clumps due to dense clonal spread. Site conditions can affect the growth form. Black huckleberry shrubs grown in the shade are typically taller and more open, while those in open conditions are often shorter and more compact. Black huckleberry produces seed, but regeneration is predominantly though clonal growth. Black huckleberry is most typical of course-textured, acidic, nutrient-poor soils throughout its range.","Green, Red, Yellow","Rhizome, Short Rhizome",Spring - Late Spring,Summer,Medium,Upright,Slow,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Moderate, Dry",5.1 - 6.5,"Hedge, Insectory, Reclamator, Wildlife Food, Wildlife Habitat","Food, Medicine, Ornamental"
151,"Annabelle Hydrangea (Smooth Hydrangea, Sevenbark)",Hydrangea arborescens 'Annabelle',HYAR,Deciduous Shrub,5,6,12,Summer,"Improved selection of H. grandiflora. Blooms best in full sun and flowers appear on new wood, so best to prune it nearly to ground in fall or early spring. Easily grown in average, medium moisture, well-drained soils in part shade. Tolerates full sun only if grown with consistent moisture. Can adapt to a variety of soil conditions, but intolerant of drought. The foliage tends to decline considerably in dry conditions. Plants may die to the ground in harsh winters. Bloom occurs on new wood, so plants may be pruned back close to the ground in late winter to revitalize and to encourage vigorous stem growth and best form. If not pruned back, any weakened and/or damaged stems should be removed in early spring. Unlike most other hydrangeas, the flower color is not affected by the soil pH.",White,Fibrous Shallow,Early Summer - Early Fall,Fall,Coarse,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 9,"Wet, Moderate",6.0 - 8.0,"Hedge, Insectory","Cut Flower, Dried Flower, Food, Medicine, Ornamental"
2616,Endless Summer Hydrangea,Hydrangea macrophylla 'Bailmer',HYMA,Deciduous Shrub,5,5,0,Summer,Grows best in rich well-drained soil. Only tolerates full sun with sufficient moisture. Little pruning is needed. This cultivar is far more cold tolerant than the species.,"Blue, Pink",Fibrous Shallow,Late Spring - Early Fall,Fall - ?,Medium,Mound,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,Moderate,5.0 - 5.8,"Hedge, Insectory","Container Garden, Cut Flower, Dried Flower, Ornamental"
8192,Oakleaf Hydrangea (Greybeard),Hydrangea quercitifolia,HYQU,Deciduous Shrub,8,10,12,Spring-Fall,"Oakleaf Hydrangea is a deciduous shrub that may grow to 8 feet. It has 4- to 12-inch oakleaf-shaped leaves that are fuzzy when young. The leaves turn red or purple in the late fall. A pyramidal cluster of white blooms matures in the late spring and summer, turning purple with time. Tiny, dry seeds mature in the fall. This plant's common name is in reference to the leaves that look like those of Quercus (oak). The Oakleaf hydrangea is easily grown in organically rich, medium moisture, well-drained soils in full sun to part shade. It needs some sun to bloom, thrives in moist soils, and appreciates a summer mulch that helps retain soil moisture. Bloom occurs on old wood. Winter damaged stems may be pruned in early spring. Plants should be given a sheltered location and winter protection (e.g., mulch, burlap wrap) in USDA Zone 5, particularly when not fully established. Plants can lose significant numbers of flower buds or die to the ground in harsh winters (temperatures below -10 degrees F), thus respectively impairing or totally destroying the bloom for the coming year. Deer love to eat this plant.","Pink, Purple, White",Rhizome,Spring - Late Spring,Fall,Coarse,Mound,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 9,Moderate,5.0 - 6.5,"Hedge, Insectory, Wildlife Food","Cut Flower, Dried Flower, Ornamental"
2617,Pink Diamond Hydrangea,Hydrangea paniculata 'Pink Diamond',HYPA,Deciduous Shrub,10,8,0,Summer,"Tolerant of air pollution. Grows best in rich, well-drained soils. One of the most winter-hardy Hydrangeas. Showy flowers are sterile. Pink coloring may lessen in excessively hot/sunny weather.","Pink, White",Fibrous Shallow,Summer - Early Fall,Fall - ?,Coarse,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,Moderate,6.0 - 7.0,"Hedge, Insectory","Container Garden, Cut Flower, Dried Flower, Ornamental"
7710,Indian Snakeroot,Rauvolfia sepentina,RASE,Deciduous Shrub,3,3,1218,All Year,"Due to sharp decline in population, Indian snakeroot is listed as ‘Endangered’ in the Red List of Threatened Species of International Union for Conservation of Nature and Natural Resources (IUCN). it grows luxuriantly well where the rainfall is 2500 mm or more. The areas having more equable climatic variations seem to be more suited than the areas having higher climatic variations. Soil: It prefers soil with plenty of humus and rich in nitrogenous and organic matter with good drainage. Alkaline soils are not suitable for commercial cultivation.",White,"Tap, Tuber",Early Spring - Spring,,Medium,Rounded,Fast,Minor,Minor,"Full_Sun, Partial_Shade",11 -- 13,Moderate,4.6 - 6.2,Insectory,Medicine
3070,Chinese Indigo (Summer Wisteria),Indigofera decora,INDE,Deciduous Shrub,3,6,12,Spring-Summer,"Range is E. Asia - southern and eastern China, central and southern Japan. Habitat: River banks and old stone walls. Near streams, valleys, woodlands, scrub, trailsides; at elevations from 200 - 1,800 metres Prefers well-drained soil. Stems are often cut back and allowed to re-sprout in cold climates. Blooms appear on new growth. Suckering.","Pink, Purple, White","Rhizome, Fibrous Shallow",Late Spring - Late Summer,Summer - Fall,Medium,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 8,Moderate,6.0 - 8.0,"Groundcover, Insectory, Nitrogen Fixer","Aromatics/Fragrance, Food, Medicine, Ornamental"
3913,Dwarf False Indigo (Fragrant False Indigo),Amorpha nana,AMNA,Deciduous Shrub,3,3,6,Spring-Fall,"Also called dwarf lead plant, smooth lead plant, and fragrant indigo-bush. Not as tolerant of very sandy soils as A. canescens. Needs well-drained soils. Very resistant to insect pests.","Pink, Purple, Red",Tap,Late Spring - Summer,Summer - ?,Fine,Spreading,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Moderate, Dry",6.6 - 7.5,"Erosion Control, Insecticide, Insectory, Nitrogen Fixer, Reclamator","Aromatics/Fragrance, Cut Flower, Medicine, Ornamental"
211,"False Indigo ((River Locust, Bastard Indigo)",Amorpha fruticosa,AMFR,Deciduous Shrub,12,15,1224,Spring,"This shrub, which often forms thickets on riverbanks and islands, can be weedy or invasive in the northeast. IIt spreads easily by seeds and suckers, and can form dense thickets. t is typically found growing in moist open woodlands, roadsides, canyons, floodplains, gravel bars, stream and pond banks, and along swamp edges. Description: Propagation is possible by scarified seed and softwood or hardwood cuttings. Seed Collection: Collect in late summer or early fall when the pod turns yellowish brown and begins to dry. Air dry and store in sealed, refrigerated containers for three to five years. Seed Treatment: Mechanically nick the seed, soak in hot water for 10 minutes, or scarify in concentrated sulfuric acid five to eight minutes. False indigo bush occurs in moist prairie thickets and along streams and rivers in prairies throughout the tallgrass region. This native legume is found as far North as New Jersey and Minnesota, down to the Mexican border and does well throughout the U. S. False indigo bush likes full sun or light shade and thrives in moist soils that are poorly drained. It also perfoms well on silt loams to dry sands.","Blue, Orange, Purple",Fibrous Shallow,Spring - Late Spring,Summer - Fall,Medium,Globe,Fast,Minor,Minor,"Full_Sun, Partial_Shade",4 -- 9,"Wet, Moderate, Dry",5.0 - 8.5,"Erosion Control, Insecticide, Insectory, Mulch Maker, Nitrogen Fixer, Reclamator, Toxin Absorber, Wildlife Food, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Coppice, Dye, Fiber, Food, Food, Insect Repellent, Medicine, Ornamental, Wood"
3061,Krilowii Indigo,Indigofera kirilowii,INKI,Deciduous Shrub,3,4,18,Spring-Summer,"Originally native to Korea, northern China and southern Japan, it prefers some partial afternoon shade in the hot, humid summers of the deep South. Best in well-drained soil. Should be cut back and allowed to re-sprout from roots in zones 5 and 6. Suckering. Semi-evergreen in warm enough climates. Tolerant of chalk soils. Suckering.","Pink, Rose","Rhizome, Fibrous Shallow",Late Spring - Early Fall,Fall,Medium,Spreading,Moderate,Minor,Minor,Full_Sun,5 -- 7,Moderate,6.1 - 7.8,"Groundcover, Groundcover, Insectory, Nitrogen Fixer","Container Garden, Ornamental, Ornamental"
8021,Jhar,Solanum aculeatissimum,SOAC,Deciduous Shrub,40,40,12,,"The plant is used in Asia as a rootstock for tomato and aubergine plants. Very spiny, low and spreading habit, with branching near the ground, large orange fruit.","White, Yellow",Fibrous Shallow,Summer - Early Fall,Summer - ?,Coarse,Spreading,Moderate,Minor,Minor,Full_Sun,10 -- 13,"Moderate, Dry",6.0 - 7.5,"Fungicide, Hedge, Insecticide, Insectory","Insect Repellent, Medicine"
2105,Jostaberry,Ribes nidigrolaria,RINI,Deciduous Shrub,8,6,,Summer,"The tangy-sweet flavor of a jostaberry (pronounced yust-a-berry) is a mix of grape, blueberry, and kiwi-fruit; fruits in late June-July,",,,Early Summer - Late Summer,,Medium,Upright,Fast,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,Moderate,5.0 - 6.0,,Food
8129,Karra (Garari),Cleistanthus collinus,CLCO,Deciduous Shrub,49,30,36,All Year,The fruits can be mistaken for Emblica (medicinal Aawala) fruits and can prove to be fatally poisonous if eaten.,"Green, Yellow","Tap, Rhizome",Early Winter - Late Fall,? - Fall,Medium,Rounded,Moderate,Minor,Minor,Full_Sun,11 -- 12,"Moderate, Dry",5.5 - 8.0,Insecticide,"Insecticide, Spray, Medicine"
2880,Katuk,Sauropus androgynus,SAAN,Deciduous Shrub,10,0,0,All Year,Harvest throughout the year. Best to prune regularly to prevent long branches from collapsing. Some plants have done well growing zone 9.,Rose,,,,Coarse,Arching,Fast,Minor,Minor,"Full_Sun, Partial_Shade, Shade",10 -- 13,Moderate,6.0 - 7.0,"Domestic Animal Forage, Hedge","Food, Medicine"
3064,Ku Shen,Sophora flavescens,SOFL,Deciduous Shrub,7,5,0,Summer-Fall,Yellow flower racemes at same time as green pods.,Yellow,Tap,Summer - Fall,Summer - Fall,Medium,Arching,Moderate,,,"Full_Sun, Partial_Shade",6 -- 10,Moderate,5.0 - 8.0,"Insecticide, Nitrogen Fixer",Medicine
3128,Dalmatian Laburnum,Petteria ramentacea,PERA,Deciduous Shrub,5,5,6,Spring-Summer,"The Dalmatian Laburnum an unusual shrub from N Albania like a shrubby form of laburnum, bright yellow flowers in erect bunches during May and June.",Yellow,"Rhizome, Fibrous Deep",Spring - Late Spring,Summer - Fall,Medium,Upright,Moderate,Minor,Minor,Full_Sun,,"Moderate, Dry",5.5 - 7.8,Insectory,"Aromatics/Fragrance, Food, Medicine"
1722,Leadplant (Prairie Shoestring),Amorpha canescens,AMCA,Deciduous Shrub,4,3,20,Summer,"The native leadplant can typically be found growing in well-drained open spaces such as sandy flats and valleys, hillsides, streambanks, woodlands, glades, and prairies. It does best in sunny, sandy or rocky, well-drained soil. If grown in a shady location, it will sprawl along the ground towards a more sunny area. Its tiny purple flowers are grouped together in showy terminal spikes. The leaves are covered with short, dense hairs. This covering gives a gray tint to the leaves, making the plant appear as have been dusted with lead. Thus the common name. Its roots can reach depths up to 4 feet and sometimes deeper. The central root occasionally branches, and can extend 15 ft. or more into the soil. These deep roots help the plants survival during wildfires.","Blue, Purple","Fibrous Deep, Short Rhizome",Late Spring - Early Summer,Summer - Fall,Medium,Upright,Slow,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,"Moderate, Dry",5.5 - 8.0,"Domestic Animal Forage, Erosion Control, Insecticide, Insectory, Insectory, Nitrogen Fixer, Reclamator, Soil Cultivator, Wildlife Food, Wildlife Food, Wildlife Habitat","Aromatics/Fragrance, Aromatics/Fragrance, Food, Medicine, Medicine, Medicine, Medicine, Ornamental"
249,"Leatherbark (Leatherwood, Wicopy)",Dirca palustris,DIPA,Deciduous Shrub,6,6,24,Spring,"This is a single-stemmed or multistemmed shrub about 3-7' tall. This shrub is abundantly branched and its crown is usually as wide as it is high. If this shrub is single-stemmed, its trunk is up to 4"" across with wrinkled gray bark. Large lower branches also have wrinkled gray bark. Middle to upper branches have smoother grayish brown bark, while twigs have smooth yellowish brown to brown to reddish brown bark. In addition, the twigs have conspicuous ring-like joints and they are extremely flexible. Happiest in organic peaty soils. Blooms before the eaves emerge. Excellent for naturalizing. Flexible stem gives plant its name. Suggested for use in rain gardens.",Yellow,Fibrous Shallow,Spring - Late Spring,Spring - Summer,Medium,Globe,Slow,Minor,Minor,"Partial_Shade, Shade",3 -- 8,"Wet, Moderate",6.0 - 8.0,"Hedge, Insectory, Wildlife Food, Wildlife Food","Aromatics/Fragrance, Cut Flower, Fiber, Fiber, Medicine, Medicine, Ornamental, Soap"
3056,Lespedeza (Korean Bush Clover),Lespedeza maximowiczii,LEMA,Deciduous Shrub,12,12,36,Summer,"Best in well-drained soils. The rootstock is much hardier than the upper plant growth, which is often cut down in all but very mild winters.","Purple, Red","Tap, Rhizome",Early Summer - Summer,Summer,Medium,Rounded,Fast,,,Full_Sun,4 -- 8,"Wet, Moderate",4.5 - 6.5,"Domestic Animal Forage, Domestic Animal Forage, Erosion Control, Insectory, Nitrogen Fixer, Reclamator, Wildlife Habitat",Fiber
192,Chinese Lilac,Syringa oblata,SYOB,Deciduous Shrub,12,10,14,Spring,"A non suckering hybrid cross from S. persica & S. vulgaris. Also known as S. rothomagensis. More delicate & profuse flowers than S. vulgaris. Useful in shrub border and as informal hedge. Butterflies prefer this lilac over the Common Lilac. Easily grown in average, medium moisture, well-drained soil in full sun. Tolerates light shade, but best bloom is in full sun. Prefers organically rich, moist, slightly acidic to slightly alkaline soils with good drainage. Avoid siting in frost pockets where late spring frost may damage the early bloom. This shrub needs good air circulation. Good tolerance for urban conditions. Prompt removal of faded flower panicles before seed set will increase the bloom in the following year. Prune as needed immediately after flowering.",Purple,Fibrous Shallow,Spring - Late Spring,Summer - Fall,Medium,Rounded,Moderate,Minor,Minor,Full_Sun,4 -- 7,"Wet, Moderate, Dry",5.8 - 7.8,"Erosion Control, Fungicide, Hedge, Insectory, Insectory","Aromatics/Fragrance, Coppice, Cut Flower, Medicine, Ornamental, Wood"
347,Common Purple Lilac,Syringa vulgaris,SYVU,Deciduous Shrub,15,12,14,Spring,"Suckers freely. Powdery mildew is common; avoid by planting in areas with good circulation. Prune after flowering. Often used as a root stock for the numerous cultivars. Prefers deep, well-drained loam soils. May not produce many or any blooms the first year after planting.",Purple,"Fibrous Shallow, Rhizome",Spring - Late Spring,Summer,Medium,Upright,Moderate,Minor,Minor,Full_Sun,2 -- 7,"Wet, Moderate",5.8 - 8.0,"Erosion Control, Hedge, Insectory, Soil Builder, Windbreak","Aromatics/Fragrance, Cut Flower, Dye, Essential Oil, Food, Medicine, Ornamental"
348,Common White Lilac,Syringa vulgaris alba,SYVU,Deciduous Shrub,15,12,14,Spring,"Use as an informal hedge, screen, or windbreak. Single flowers formed. Prune after flowering. Powdery mildew common.",White,Fibrous Shallow,Spring - Late Spring,,,Upright,Moderate,Minor,Minor,Full_Sun,2 -- 7,"Wet, Moderate",5.8 - 8.0,"Erosion Control, Soil Builder",
2800,Cutleaf Lilac,Syringa x laciniata,SYx,Deciduous Shrub,8,8,14,Spring-Summer,Suckers to form colonies. Heat tolerant and resistant to mildew. Often sterile.,Lavender,Fibrous Shallow,Late Spring,,Fine,Rounded,Moderate,Minor,Minor,Full_Sun,3 -- 8,"Wet, Moderate",5.8 - 7.8,"Hedge, Insectory, Wildlife Habitat","Aromatics/Fragrance, Cut Flower, Ornamental"
257,Donald Wyman Lilac,Syringa prestoniae 'Donald Wyman',SYPR,Deciduous Shrub,10,10,14,Spring,Cross between S. villosa and S. reflexa. Considered best of the prestoniae hybrids. Susceptible to Ash Yellows. Flowers are single. Prune after flowering.,Purple,Fibrous Shallow,Spring - Late Spring,,Coarse,Upright,Moderate,Minor,Major,Full_Sun,2 -- 7,Moderate,5.8 - 7.8,"Hedge, Insectory","Aromatics/Fragrance, Cut Flower, Food, Ornamental"
258,James MacFarlane Lilac,Syringa prestoniae 'James MacFarlane',SYPR,Deciduous Shrub,8,10,14,Spring,University of New Hampshire introduction. Single profuse flowers that appear two weeks later and tolerates moist conditions better than S. vulgaris hybrids. Use in the back of a shrub border or as a specimen. Susceptible to Ash Yellows.,Pink,Fibrous Shallow,Spring - Late Spring,,Medium,Upright,Moderate,Minor,Major,Full_Sun,2 -- 7,Moderate,5.8 - 7.8,"Hedge, Insectory, Wildlife Food","Aromatics/Fragrance, Cut Flower, Food, Ornamental"
2801,Josee Lilac,Syringa 'Josee',SYx,Deciduous Shrub,6,4,14,Spring,"Hybrid of Dwarf Korean, Miss Kim and Littleleaf Lilac. Best in fertile, organic soils in full sun. Dead-head to promote continued blooming.","Lavender, Pink",Fibrous Shallow,Spring - Summer,,Medium,Upright,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",2 -- 7,"Wet, Moderate",5.8 - 7.8,Hedge,"Aromatics/Fragrance, Ornamental"
346,Late Lilac,Syringa villosa,SYVI,Deciduous Shrub,12,12,14,Spring,Valued for its late bloom (several weeks later than common lilac). Flowers on the current season's wood rather than last season's wood like S. vulgaris. Often used in the shrub border. Considered of less ornamental value than S. x prestoniae types. Prune immediately after flowering.,"Pink, Purple, Rose, White",Fibrous Shallow,Spring - Late Spring,,Medium,Upright,Moderate,Minor,Minor,Full_Sun,2 -- 7,Moderate,5.8 - 8.0,"Hedge, Insecticide, Insectory, Insectory, Wildlife Habitat, Windbreak","Aromatics/Fragrance, Cut Flower, Food, Medicine, Ornamental"
193,Pocahontas Lilac,Syringa hyacinthiflora 'Pocahontas',SYHY,Deciduous Shrub,12,12,14,Spring,Deep maroon-purple buds. Profuse single blooms appear prior to French Hybrid lilacs. Noted for exceptional hardiness and vigor. Prune after flowering.,Purple,Fibrous Shallow,Spring - Late Spring,,Medium,Upright,Moderate,,,Full_Sun,2 -- 7,"Wet, Moderate",6.0 - 8.0,"Erosion Control, Soil Builder",
2802,Prairie Petite Lilac,Syringa vulgaris 'Prairie Petite',SYVU,Deciduous Shrub,4,4,0,Spring,"Suckers freely. Powdery mildew is common; avoid by planting in areas with good circulation. Prune after flowering. Prefers deep, well-drained loam soils. May not produce many or any blooms the first year after planting.",Pink,Fibrous Shallow,Late Spring,Summer - ?,Medium,Rounded,Moderate,Minor,Minor,Full_Sun,3 -- 7,"Wet, Moderate",5.8 - 8.0,"Hedge, Insectory","Aromatics/Fragrance, Cut Flower, Dye, Essential Oil, Food, Medicine, Ornamental"
2803,Wonderblue Lilac,Syringa vulgaris 'Wonderblue',SYVU,Deciduous Shrub,5,6,0,Spring,"Synonymous with cultivars listed as 'Little Boy Blue'. Best blooming occurs in full-sun. Suckers freely. Powdery mildew is common; avoid by planting in areas with good circulation. Prune after flowering. Prefers deep, well-drained loam soils.",Blue,Fibrous Shallow,Late Spring,Summer - ?,Medium,Rounded,Moderate,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 7,"Wet, Moderate",5.8 - 8.0,"Hedge, Insectory","Aromatics/Fragrance, Cut Flower, Dye, Essential Oil, Food, Medicine, Ornamental"
7049,Littleleaf Peashrub,Caragana microphylla,CAMI,Deciduous Shrub,12,6,16,Spring-Summer,"Pioneer species, especially in sand dunes. Native range is Mongolia and Siberia. Small gray-green foliage. Can hybridize with C. korshinskii.",Yellow,"Fibrous Deep, Fibrous Shallow",Spring - Early Summer,Summer - Fall,Fine,Rounded,Moderate,Minor,Minor,Full_Sun,3 -- 7,"Wet, Moderate, Dry",6.0 - 9.0,"Domestic Animal Forage, Domestic Animal Forage, Erosion Control, Insectory, Nitrogen Fixer, Soil Builder, Wildlife Habitat, Windbreak","Biomass, Coppice, Fiber, Food, Medicine, Wood"
3063,New Mexican Locust,Robinia neomexicana,RONE,Deciduous Shrub,25,15,60,Spring-Summer,"Beautiful in flower. Plant is adaptable to alkaline clay soils. It can sprout from root crowns and stumps, forming a dense thicket. Aka R. luxuriana, R subvelutina, R. brevilpoba, southwestern locust, hojalito, and Una de Gato. Useful species in an open coniferous forst understory, on low to steep slopes, and on talus hillsides.","Pink, Purple",Rhizome,Early Spring - Early Summer,Fall,Medium,Irregular,Fast,Minor,Minor,"Full_Sun, Partial_Shade",5 -- 9,Moderate,7.0 - 8.5,"Domestic Animal Forage, Erosion Control, Hedge, Insectory, Nitrogen Fixer, Nurse","Food, Medicine, Ornamental, Pollard, Wood"
2109,Loganberry,Rubus loganobaccus,RULO,Deciduous Shrub,8,8,,Summer,Flowers June and July; fruits ripen in August,,,Early Summer - Summer,,,Irregular,,Minor,Minor,"Full_Sun, Partial_Shade",3 -- 8,Moderate,,,"Dye, Food"
7510,Lotebush (Greythorn),Ziziphus obtusifolia,ZIOB,Deciduous Shrub,13,7,60,Spring-Fall,"Some of the many common names include gumdrop tree, texas buckthorn, bluebush, and whitethorn. Very thorny.","Cream, Yellow",Fibrous Deep,Spring - Summer,Summer,Coarse,Rounded,Slow,Minor,Minor,Full_Sun,7 -- 10,"Moderate, Dry",7.0 - 8.5,"Domestic Animal Forage, Insectory, Nurse, Wildlife Food, Wildlife Habitat","Coppice, Food, Medicine, Medicine, Ornamental, Soap"
